77,80,178384,178845
74,80,178845,180229
71,80,180230,180460
74,80,180461,180691
72,80,180692,180921
71,96,180922,181152
71,80,181153,181845
74,80,181845,182306
71,96,182307,182537
72,80,182538,183921
76,64,184615,186460
77,64,186461,188306
76,64,188307,190152
72,64,190153,191998
76,49,191999,193844
88,49,191999,193844
77,49,193845,195691
89,49,193845,195691
76,49,195692,197537
88,49,195692,197537
76,49,197538,199383
84,49,197538,199383
